Name,RA,Dec,Con,OT,Mag,Diam,Other
NGC 6299,256.268400,62.457790,DRA,GX,14.90,0.955,E
NGC 6306,256.903950,60.728790,DRA,GX,14.52,1.318,SBab
NGC 6317,257.247900,62.897990,DRA,GX,15.19,0.955,SBc
NGC 6312,257.700600,42.287640,HER,GX,15.01,0.871,E
NGC 6311,257.681550,41.651070,HER,GX,14.57,1.230,E
NGC 6327,258.509550,43.649500,HER,GX,15.73,0.575,E
NGC 6332,258.762000,43.660190,HER,GX,14.36,1.738,Sa
NGC 6329,258.562650,43.684730,HER,GX,14.22,1.175,E
NGC 6346,258.852000,57.322530,DRA,GX,15.00,0.912,E-S0
NGC 6345,258.851100,57.350340,DRA,GX,15.10,0.955,SBa
NGC 6350,259.676100,41.694260,HER,GX,14.24,1.230,S0
NGC 6348,259.588200,41.647640,HER,GX,15.31,0.851,S0-a
NGC 6343,259.317900,41.052750,HER,GX,14.57,1.230,E
NGC 6365A,260.682600,62.166080,DRA,GX,14.92,0.977,SBc
NGC 6351,259.796100,36.060310,HER,GX,11.62,nan,SBab
NGC 6349,259.777350,36.060940,HER,GX,15.20,1.072,S0-a
NGC 6367,261.287700,37.759890,HER,GX,14.91,0.977,Sab
NGC 6377,261.345900,58.822500,DRA,GX,15.27,0.646,Sab
NGC 6376,261.329700,58.817180,DRA,GX,14.96,0.525,Sc
NGC 6382,261.979950,56.868820,DRA,GX,14.87,1.148,E
NGC 6387,262.099200,57.545390,DRA,GX,15.81,0.316,SBb
NGC 6391,262.204050,58.850920,DRA,GX,14.96,0.741,E
NGC 6381,261.820350,60.014010,DRA,GX,13.85,1.230,Sc
NGC 6420,264.067800,68.052330,DRA,GX,15.40,1.023,E
NGC 6424,264.050400,69.988940,DRA,GX,14.66,0.813,E
NGC 6419,264.024300,68.155860,DRA,GX,15.26,0.977,Sa
NGC 6422,264.124950,68.058630,DRA,GX,14.80,1.175,E
NGC 6423,264.222300,68.171470,DRA,GX,15.59,0.631,SBb
NGC 6409,264.147450,50.765890,DRA,GX,14.60,nan,Sbc
NGC 6435,265.046100,62.641780,DRA,GX,14.97,0.871,E
NGC 6436,265.305150,60.449740,DRA,GX,14.95,1.047,Sc
NGC 6418,264.538800,58.714960,DRA,GX,14.93,0.646,SBab
NGC 6457,265.720350,66.476030,DRA,GX,15.08,1.072,E-S0
NGC 6449,265.943100,56.804120,DRA,GX,14.63,0.912,Sc
NGC 6459,266.446500,55.776710,DRA,GX,15.37,0.851,S0
NGC 6443,266.140950,48.114020,HER,GX,14.74,1.122,Sab
NGC 6462,266.203500,61.910560,DRA,GX,14.90,0.550,E
NGC 6454,266.236050,55.704680,DRA,GX,14.38,1.413,E
NGC 6456,265.632600,67.592290,DRA,GX,15.50,nan,E
NGC 6464,266.448150,60.897440,DRA,GX,15.39,0.562,SBc
NGC 6474,266.773050,57.301090,DRA,GX,15.03,0.871,Sb
NGC 6479,267.090000,54.149010,DRA,GX,14.50,0.933,Sc
NGC 6466,267.033750,51.399200,DRA,GX,14.80,nan,E-S0
NGC 6488,267.337350,62.222860,DRA,GX,14.96,0.646,E
NGC 6489,267.505650,60.092260,DRA,GX,17.18,0.513,E-S0
NGC 6493,267.594450,61.559350,DRA,GX,15.44,1.072,SABc
NGC 6497,267.825000,59.470840,DRA,GX,14.28,1.445,Sb
NGC 5471,211.122750,54.396510,UMA,GX,14.54,0.813,I
NGC 2829,139.967850,33.649500,LYN,GX,16.07,0.575,E-S0
NGC 2689,133.855800,49.115440,UMA,GX,16.93,0.389,E
NGC 5867,226.601550,55.731660,DRA,GX,16.82,0.437,Sb
NGC 6393,262.535250,59.531810,DRA,GX,16.05,0.437,Sbc
NGC 5561,214.345200,58.750530,UMA,GX,15.45,0.646,Sb
NGC 6141,245.776650,40.858270,HER,GX,15.59,nan,SBa
NGC 3181,154.547700,41.413620,UMA,GX,15.79,2.818,Sbc
NGC 5455,210.754800,54.241460,UMA,GX,15.22,0.631,S0
NGC 4401,186.490650,33.527820,CVN,GX,nan,nan,Scd
NGC 4399,186.430050,33.515360,CVN,GX,16.94,0.562,Sd
NGC 2393,112.519200,34.027750,GEM,GX,14.79,1.072,Sc
NGC 2435,116.056800,31.651240,GEM,GX,13.62,2.188,SABa
NGC 2475,119.501850,52.861720,LYN,GX,14.06,1.072,E
NGC 2484,119.617050,37.786650,LYN,GX,14.18,1.698,S0
NGC 2505,121.028400,53.549190,LYN,GX,14.27,1.202,SBa
NGC 2543,123.241350,36.254620,LYN,GX,13.08,2.455,Sb
NGC 2528,121.853550,39.194490,LYN,GX,13.63,1.380,SABb
NGC 2532,122.563200,33.956580,LYN,GX,13.06,1.660,SABc
NGC 2552,124.835550,50.009620,LYN,GX,12.69,3.020,SABm
NGC 2600,128.687700,52.715690,UMA,GX,15.05,1.202,Sb
NGC 2638,130.607400,37.221050,LYN,GX,13.84,1.660,S0-a
NGC 2676,132.898500,47.557690,UMA,GX,14.44,1.202,S0
NGC 2668,132.343950,36.710360,LYN,GX,14.83,1.230,Sab
NGC 2656,131.971350,53.876210,UMA,GX,14.90,1.318,E-S0
NGC 2649,131.034450,34.717240,LYN,GX,13.41,1.479,SABb
NGC 2675,133.020600,53.617330,UMA,GX,14.30,1.514,E
NGC 2685,133.894650,58.734390,UMA,GX,12.16,4.365,S0-a
NGC 2694,134.246850,51.331960,UMA,GX,15.18,0.813,E
NGC 2724,135.257400,35.762360,LYN,GX,14.96,1.202,Sc
NGC 2746,136.497750,35.377410,LYN,GX,14.11,1.585,Sa
NGC 2756,137.254050,53.849500,UMA,GX,13.12,1.514,Sb
NGC 2769,137.633850,50.433310,UMA,GX,13.89,1.622,Sa
NGC 2742A,137.491950,62.247370,UMA,GX,14.05,1.585,Sb
NGC 2771,137.665200,50.379840,UMA,GX,13.92,1.738,Sab
NGC 2783B,138.387750,30.000030,CNC,GX,15.14,1.445,SBb
NGC 2796,139.174350,30.915370,CNC,GX,14.51,1.202,Sa
NGC 2799,139.379100,41.994170,LYN,GX,14.78,1.778,SBd
NGC 2826,139.850700,33.624000,LYN,GX,14.44,1.479,S0-a
NGC 2831,139.939650,33.744950,LYN,GX,14.42,0.891,E
NGC 2840,140.219700,35.368290,LYN,GX,14.56,1.047,Sbc
NGC 2814,140.297850,64.252360,UMA,GX,14.33,1.047,SBb
NGC 2820,140.441100,64.257890,UMA,GX,13.25,3.715,SBc
NGC 2832,139.944900,33.749610,LYN,GX,12.79,3.162,E
NGC 2860,141.221700,41.060160,LYN,GX,14.53,1.318,SBa
NGC 2853,140.822250,40.200080,LYN,GX,14.49,1.660,S0-a
NGC 2870,141.973950,57.375480,UMA,GX,13.94,2.455,SBbc
NGC 2918,143.933550,31.705470,LEO,GX,13.61,1.549,E
NGC 2964,145.726500,31.847110,LEO,GX,12.04,2.951,Sbc
NGC 2965,145.829850,36.247800,LMI,GX,14.30,1.288,S0
NGC 2970,145.879500,31.976940,LEO,GX,14.41,0.851,E
NGC 2971,145.942200,36.179390,LMI,GX,14.79,1.122,Sb
NGC 2981,146.235750,31.097780,LEO,GX,14.85,1.047,SABb
NGC 2961,146.343750,68.608330,UMA,GX,15.50,0.871,SABb
NGC 3012,147.467100,34.714100,LMI,GX,14.64,1.230,E
NGC 2998,147.181800,44.081390,UMA,GX,13.12,2.455,SABc
NGC 3021,147.738150,33.553520,LMI,GX,12.55,1.349,Sbc
NGC 3106,151.021950,31.185430,LMI,GX,13.34,0.891,S0
NGC 3043,149.061750,59.307160,UMA,GX,13.38,1.660,SBb
NGC 3118,151.798050,33.027390,LMI,GX,14.37,2.089,Sbc
NGC 3126,152.086050,31.862690,LMI,GX,13.58,3.090,SABb
NGC 3192,154.771350,46.454080,UMA,GX,14.20,0.708,SBbc
NGC 3188,154.928400,57.423510,UMA,GX,15.08,0.832,Sab
NGC 3158,153.460500,38.764950,LMI,GX,12.90,2.291,E
NGC 3220,155.935650,57.026960,UMA,GX,14.12,1.175,Sb
NGC 3237,156.430350,39.646400,UMA,GX,14.07,1.072,S0
NGC 3202,155.132250,43.021620,UMA,GX,14.14,1.259,Sa
NGC 3238,156.679200,57.226360,UMA,GX,14.07,1.096,S0
NGC 3288,159.106950,58.556230,UMA,GX,15.03,0.891,SABb
NGC 3304,159.408000,37.455650,LMI,GX,14.43,1.549,Sa
NGC 3413,162.836400,32.766380,LMI,GX,13.24,1.995,S0-a
NGC 3408,163.048650,58.438140,UMA,GX,14.33,0.851,Sc
NGC 3407,163.074150,61.379670,UMA,GX,14.60,1.349,E-S0
NGC 3435,163.701450,61.289880,UMA,GX,14.05,1.738,SBb
NGC 3470,164.687100,59.510690,UMA,GX,14.22,1.349,Sab
NGC 3458,164.006250,57.116950,UMA,GX,13.05,1.380,S0
NGC 3478,164.863950,46.122380,UMA,GX,13.58,2.042,SBbc
NGC 3471,164.787450,61.530630,UMA,GX,13.25,1.778,SBa
NGC 3517,166.403400,56.524920,UMA,GX,13.89,0.955,Sab
NGC 3548,167.317050,36.021110,UMA,GX,14.49,1.318,S0
NGC 3589,168.806700,60.700970,UMA,GX,14.50,1.479,SABc
NGC 3594,169.058250,55.704310,UMA,GX,14.67,1.259,S0
NGC 3583,168.545400,48.318470,UMA,GX,12.35,2.239,Sb
NGC 3658,170.992650,38.562380,UMA,GX,13.10,1.698,S0
NGC 3613,169.650450,57.999950,UMA,GX,11.74,3.548,E
NGC 3631,170.262000,53.169560,UMA,GX,10.71,3.715,Sc
NGC 3648,170.631300,39.876910,UMA,GX,13.63,1.202,S0
NGC 3657,170.981550,52.920980,UMA,GX,13.52,0.977,SABc
NGC 3669,171.361650,57.721250,UMA,GX,13.34,1.778,Scd
NGC 3665,171.181950,38.762790,UMA,GX,11.78,4.074,S0
NGC 3674,171.610800,57.048320,UMA,GX,13.01,1.585,S0
NGC 3690,172.139850,58.562910,UMA,GX,11.68,2.399,Sm
NGC 3683,171.882600,56.877020,UMA,GX,12.97,1.738,SBc
NGC 3682,171.921600,66.589810,DRA,GX,13.25,2.239,S0-a
NGC 3700,172.410900,35.514660,UMA,GX,14.87,0.977,Sab
NGC 3737,173.901450,54.948580,UMA,GX,13.95,1.096,S0
NGC 3741,174.024750,45.285330,UMA,GX,14.41,0.933,I
NGC 3757,174.261900,58.415530,UMA,GX,13.44,1.148,S0
NGC 3795A,174.838800,58.268660,UMA,GX,14.32,2.042,SABc
NGC 3756,174.200100,54.293590,UMA,GX,12.08,1.905,SABb
NGC 3759A,174.241800,55.162050,UMA,GX,14.26,1.072,Sbc
NGC 3769,174.433800,47.893120,UMA,GX,12.53,2.818,Sb
NGC 3788,174.935850,31.931240,UMA,GX,13.28,1.995,Sab
NGC 3786,174.926700,31.907130,UMA,GX,13.44,1.950,SABa
NGC 3846A,176.061750,55.034990,UMA,GX,14.35,1.950,IB
NGC 3855,176.107350,33.355050,UMA,GX,14.76,1.202,Sb
NGC 3846,176.121150,55.652190,UMA,GX,13.63,0.977,SBbc
NGC 3975,178.973700,60.529440,UMA,GX,15.83,0.759,SABb
NGC 3894,177.209850,59.415620,UMA,GX,12.62,2.692,E
NGC 3895,177.266850,59.432760,UMA,GX,13.98,1.175,SBa
NGC 3888,176.893200,55.967230,UMA,GX,12.69,1.622,SABc
NGC 3897,177.247800,35.016050,UMA,GX,13.67,1.549,SBbc
NGC 3916,177.712650,55.143650,UMA,GX,14.61,1.202,Sb
NGC 3931,177.805950,52.000860,UMA,GX,14.28,1.122,E-S0
NGC 3913,177.662250,55.353890,UMA,GX,13.36,1.660,Scd
NGC 3930,177.940950,38.014950,UMA,GX,13.52,2.692,Sc
NGC 3906,177.418800,48.426010,UMA,GX,13.54,1.349,SBcd
NGC 3924,177.805950,50.156900,UMA,GX,13.63,1.905,S0-a
NGC 3963,178.744650,58.493580,UMA,GX,12.60,2.512,Sbc
NGC 3995,179.433750,32.294060,UMA,GX,12.68,2.570,SABm
NGC 3994,179.403600,32.277670,UMA,GX,13.35,0.851,Sc
NGC 3980,179.029950,55.390720,UMA,GX,14.41,1.549,Sab
NGC 3986,179.184150,32.021680,UMA,GX,13.84,2.512,S0-a
NGC 4025,179.792550,37.793490,UMA,GX,14.12,1.413,SBc
NGC 4010,179.657400,47.261250,UMA,GX,13.20,3.090,SBcd
NGC 4137,182.322900,44.090160,CVN,GX,15.10,0.794,Sc
NGC 4187,183.372000,50.741530,CVN,GX,14.14,1.660,E
NGC 4195,183.575400,59.615420,UMA,GX,15.18,1.514,Sc
NGC 4210,183.816000,65.985360,DRA,GX,13.50,1.950,Sb
NGC 4228,183.914250,36.326390,CVN,GX,10.21,6.761,I
NGC 4194,183.540150,54.526470,UMA,GX,12.95,1.660,SBm
NGC 4227,184.140300,33.522020,CVN,GX,13.91,1.479,S0-a
NGC 4232,184.204200,47.438790,CVN,GX,14.56,1.230,Sb
NGC 4231,184.203600,47.457390,CVN,GX,14.71,0.776,S0-a
NGC 4271,184.885800,56.736580,UMA,GX,13.64,1.778,E-S0
NGC 4290,185.197950,58.092470,UMA,GX,12.90,2.188,Sb
NGC 4332,185.694900,65.843790,DRA,GX,13.37,1.950,SBa
NGC 4357,185.995200,48.779450,CVN,GX,13.54,3.467,Sbc
NGC 4364,186.008550,58.385150,UMA,GX,14.27,1.148,S0
NGC 4335,185.757900,58.444640,UMA,GX,13.64,1.862,E
NGC 4389,186.394350,45.685190,CVN,GX,12.56,2.512,SBbc
NGC 4369,186.151050,39.382770,CVN,GX,12.36,1.995,SBa
NGC 4384,186.299700,54.506200,UMA,GX,13.53,1.259,Sa
NGC 4441,186.834900,64.801540,DRA,GX,13.34,4.169,S0-a
NGC 4449,187.046250,44.093630,CVN,GX,9.50,4.677,IB
NGC 4485,187.630050,41.700800,CVN,GX,12.33,1.995,I
NGC 4490,187.651350,41.643990,CVN,GX,9.76,6.761,SBcd
NGC 4510,187.946700,64.233780,DRA,GX,14.07,1.445,E
NGC 4513,188.006250,66.332610,DRA,GX,13.99,2.042,S0
NGC 4644,190.677750,55.145500,UMA,GX,14.60,1.514,Sb
NGC 4625,190.469700,41.273870,CVN,GX,13.03,1.413,SABm
NGC 4656,190.991100,32.169910,CVN,GX,9.82,6.457,SBm
NGC 4662,191.109300,37.121290,CVN,GX,13.54,1.820,Sbc
NGC 4686,191.666100,54.534200,UMA,GX,13.60,1.905,Sa
NGC 4687,191.848950,35.352080,CVN,GX,14.02,0.955,E
NGC 4741,192.748050,47.671520,CVN,GX,14.38,1.175,Sc
NGC 4719,192.536250,33.159110,CVN,GX,14.07,1.413,SBb
NGC 4711,192.191100,35.332710,CVN,GX,14.23,1.202,SBb
NGC 4914,195.178950,37.315240,CVN,GX,12.51,2.692,E
NGC 4917,195.231450,47.222070,CVN,GX,14.88,1.318,Sb
NGC 4977,196.518600,55.656110,UMA,GX,14.43,1.047,Sb
NGC 4932,195.657150,50.438390,CVN,GX,14.59,1.445,Sc
NGC 4985,197.050350,41.676340,CVN,GX,14.73,1.148,S0
NGC 5009,197.695950,50.092680,CVN,GX,15.19,1.072,Sb
NGC 5025,198.186450,31.809310,CVN,GX,14.45,2.089,Sb
NGC 5056,199.051350,30.950270,COM,GX,13.70,1.622,SABc
NGC 5057,199.115550,31.031500,COM,GX,14.42,1.318,S0
NGC 5029,198.156600,47.063290,CVN,GX,14.10,1.514,E
NGC 5033,198.364650,36.593770,CVN,GX,10.70,9.772,Sc
NGC 5023,198.048900,44.037700,CVN,GX,12.81,6.166,Sc
NGC 5065,199.377300,31.092750,COM,GX,14.27,1.230,SABc
NGC 5074,199.607400,31.468640,CVN,GX,14.43,0.813,SABb
NGC 5083,199.762800,39.589670,CVN,GX,14.99,1.096,Sc
NGC 5142,201.254700,36.399380,CVN,GX,14.19,1.175,S0
NGC 5169,202.041900,46.672140,CVN,GX,14.72,1.514,Sbc
NGC 5166,202.062750,32.032330,CVN,GX,14.28,2.138,SABb
NGC 5131,200.987250,30.988030,CVN,GX,14.51,0.447,Sa
NGC 5154,201.618900,36.010270,CVN,GX,14.61,1.349,Sc
NGC 5164,201.799650,55.487170,UMA,GX,14.46,1.000,SBb
NGC 5157,201.820200,32.030710,CVN,GX,14.02,1.318,Sa
NGC 5127,200.937300,31.565540,CVN,GX,13.52,2.188,E
NGC 5141,201.214350,36.378640,CVN,GX,13.79,1.585,S0
NGC 5218,203.043300,62.767740,UMA,GX,13.11,1.820,SBb
NGC 5214,203.203050,41.871800,CVN,GX,14.35,1.047,Sc
NGC 5233,203.805600,34.677430,CVN,GX,14.44,1.479,Sab
NGC 5276,205.591650,35.624150,CVN,GX,14.73,0.851,Sb
NGC 5267,205.166550,38.794040,CVN,GX,14.10,1.549,SBb
NGC 5313,207.434850,39.984740,CVN,GX,12.74,1.820,SABb
NGC 5342,207.857700,59.863760,UMA,GX,14.28,0.912,S0
NGC 5305,206.982150,37.826320,CVN,GX,14.39,1.479,Sb
NGC 5326,207.711300,39.574870,CVN,GX,12.89,2.188,Sa
NGC 5336,208.040700,43.242900,CVN,GX,13.82,1.230,SABc
NGC 5413,209.473050,64.911010,DRA,GX,14.31,1.288,E
NGC 5368,208.621500,54.330720,UMA,GX,14.05,0.977,Sab
NGC 5378,209.212500,37.797220,CVN,GX,13.59,2.042,Sa
NGC 5380,209.236200,37.610380,CVN,GX,13.29,1.995,E-S0
NGC 5383,209.269950,41.846300,CVN,GX,12.22,2.455,Sb
NGC 5403,209.961450,38.182290,CVN,GX,14.45,2.754,SBb
NGC 5430,210.190650,59.328400,UMA,GX,12.99,2.188,SBb
NGC 5444,210.850500,35.132080,CVN,GX,12.79,2.512,E
NGC 5445,210.881250,35.025270,CVN,GX,13.90,1.549,S0
NGC 5484,211.700850,55.029890,UMA,GX,15.72,0.468,E
NGC 5500,212.563500,48.546090,BOO,GX,14.34,0.912,E
NGC 5497,212.631750,38.893560,BOO,GX,15.29,0.603,SBb
NGC 5536,214.099500,39.502200,BOO,GX,14.54,0.832,Sa
NGC 5533,214.032150,35.343760,BOO,GX,12.68,2.884,SABa
NGC 5515,213.158850,39.310190,BOO,GX,14.01,1.202,Sab
NGC 5602,215.578500,50.501360,BOO,GX,13.37,1.318,Sa
NGC 5579,215.110350,35.188800,BOO,GX,14.51,1.479,Sc
NGC 5589,215.354550,35.270610,BOO,GX,14.21,0.955,Sa
NGC 5613,216.024750,34.892100,BOO,GX,15.69,0.562,S0-a
NGC 5622,216.550800,48.563970,BOO,GX,14.17,1.349,Sb
NGC 5603,215.756400,40.377380,BOO,GX,13.98,1.122,S0
NGC 5614,216.031650,34.858850,BOO,GX,12.57,2.455,Sab
NGC 5633,216.868200,46.146520,BOO,GX,13.11,1.096,Sb
NGC 5646,217.391850,35.461950,BOO,GX,14.99,1.202,Sb
NGC 5623,216.786000,33.252520,BOO,GX,13.65,1.660,E
NGC 5672,218.159850,31.670140,BOO,GX,14.13,0.912,Sb
NGC 5660,217.457550,49.622620,BOO,GX,12.38,2.630,SABc
NGC 5667,217.595400,59.469760,DRA,GX,13.31,1.622,Sc
NGC 5693,219.046650,48.584970,BOO,GX,14.21,1.585,Scd
NGC 5696,219.237900,41.828110,BOO,GX,13.97,1.202,SBbc
NGC 5684,218.959050,36.543190,BOO,GX,13.64,1.413,S0
NGC 5682,218.687850,48.669720,BOO,GX,14.80,0.646,Sb
NGC 5709,219.708450,30.442580,BOO,GX,14.38,1.514,Sa
NGC 5730,219.967350,42.742330,BOO,GX,14.44,1.995,Sm
NGC 5732,220.162350,38.637730,BOO,GX,14.34,1.230,Sbc
NGC 5797,224.100300,49.696100,BOO,GX,13.64,1.585,S0-a
NGC 5784,223.568550,42.557900,BOO,GX,13.70,1.479,S0
NGC 5804,224.278350,49.668990,BOO,GX,13.93,1.175,SBb
NGC 5818,224.743200,49.821390,BOO,GX,14.76,1.000,S0
NGC 5835,225.605850,48.877680,BOO,GX,15.30,1.122,SABa
NGC 5830,225.462150,47.875450,BOO,GX,15.03,0.891,Sb
NGC 5875,227.304900,52.528420,BOO,GX,13.39,2.399,Sb
NGC 5874,226.965900,54.752780,BOO,GX,13.17,2.399,SABc
NGC 5894,227.920800,59.808900,DRA,GX,13.41,2.951,Scd
NGC 5866B,228.029700,55.785060,DRA,GX,15.28,2.344,SABd
NGC 5900,228.771450,42.209530,BOO,GX,14.63,1.479,Sb
NGC 5893,228.392400,41.958800,BOO,GX,14.14,1.047,SBb
NGC 5889,228.315600,41.327980,BOO,GX,16.03,0.692,Sbc
NGC 5905,228.847200,55.517190,DRA,GX,13.30,3.236,Sb
NGC 5923,230.309400,41.725930,BOO,GX,13.79,1.318,SABb
NGC 5930,231.533100,41.676060,BOO,GX,13.18,1.862,SABa
NGC 5945,232.437600,42.918670,BOO,GX,14.14,1.660,Sab
NGC 6116,244.727550,35.153890,CRB,GX,15.00,0.933,SABb
NGC 6160,246.921450,40.926950,HER,GX,14.18,1.778,E
NGC 6142,245.837850,37.258430,CRB,GX,14.67,1.479,Sb
NGC 4198,183.591900,56.011450,UMA,GX,14.67,0.794,S0-a
NGC 6298,255.902400,62.025600,DRA,GX,14.40,0.646,S0
NGC 6307,256.918650,60.750830,DRA,GX,13.62,1.349,S0-a
NGC 6385,262.005900,57.521870,DRA,GX,14.23,1.148,SBa
NGC 6359,259.470900,61.780770,DRA,GX,13.54,1.072,E-S0
NGC 6390,262.117050,60.094220,DRA,GX,14.93,0.871,SBbc
NGC 6399,262.959600,59.615490,DRA,GX,14.68,1.202,S0-a
NGC 2524,122.039850,39.157420,LYN,GX,13.64,1.479,S0-a
NGC 2691,133.692900,39.538840,LYN,GX,13.94,1.259,Sa
NGC 2759,137.155350,37.621610,LYN,GX,14.01,1.259,E-S0
NGC 5630,216.902550,41.257760,BOO,GX,13.74,1.479,SBd
NGC 3642,170.574600,59.074450,UMA,GX,11.71,4.266,Sbc
NGC 6195,249.135750,39.027940,HER,GX,13.97,1.445,Sb
NGC 4041,180.550800,62.137260,UMA,GX,11.65,2.570,Sbc
NGC 3978,179.043000,60.522580,UMA,GX,13.35,1.585,SABb
NGC 5517,213.213450,35.710900,BOO,GX,14.70,1.023,S0-a
NGC 5572,214.897050,36.140690,BOO,GX,15.00,0.891,Sb
NGC 5123,200.793750,43.086280,CVN,GX,13.62,1.175,Sc
NGC 6310,256.989450,60.990130,DRA,GX,13.90,1.698,Sb
NGC 6373,261.033750,58.995100,DRA,GX,14.80,1.023,Sc
NGC 5041,198.635100,30.705750,COM,GX,14.13,1.259,Sc
NGC 5204,202.402350,58.420380,UMA,GX,11.72,4.467,Sm
NGC 3440,163.456200,57.118670,UMA,GX,14.38,2.042,Sbc
NGC 5689,218.873700,48.741560,BOO,GX,12.74,3.631,S0-a
NGC 5406,210.083850,38.915430,CVN,GX,13.12,1.698,Sbc
NGC 3755,174.139050,36.410320,UMA,GX,13.84,2.884,Sc
NGC 6131,245.467650,38.932460,CRB,GX,13.79,1.072,SABc
NGC 2922,144.218550,37.694840,LMI,GX,14.48,1.072,Sm
NGC 5609,215.951100,34.842880,BOO,GX,16.18,0.479,E
NGC 7803,0.333150,13.111280,PEG,GX,14.08,0.871,S0-a
NGC 7810,0.579900,12.971560,PEG,GX,14.27,0.955,S0
NGC 9,2.227800,23.817400,PEG,GX,15.26,0.692,Sb
NGC 23,2.472600,25.923720,PEG,GX,12.84,1.549,Sa
NGC 26,2.607750,25.831780,PEG,GX,14.07,1.122,Sab
NGC 42,3.234900,22.100250,PEG,GX,15.03,0.851,E-S0
NGC 76,4.907400,29.933810,AND,GX,14.15,1.288,E
NGC 81,5.305500,22.382810,AND,GX,16.46,0.407,
NGC 79,5.261850,22.566390,AND,GX,15.13,0.794,E
NGC 86,5.369100,22.556360,AND,GX,15.18,0.741,S0-a
NGC 83,5.343600,22.433580,AND,GX,13.64,1.259,E
NGC 85,5.356500,22.511690,AND,GX,15.65,0.692,S0
NGC 94,5.556750,22.482960,AND,GX,15.40,nan,
NGC 96,5.573700,22.546170,AND,GX,15.49,0.676,E-S0
NGC 105,6.319950,12.883830,PSC,GX,13.91,0.813,Sab
NGC 109,6.561000,21.807390,AND,GX,14.73,1.047,Sa
NGC 137,7.742100,10.208440,PSC,GX,13.75,1.380,S0
NGC 169,9.215100,23.990920,AND,GX,13.62,1.549,Sab
NGC 183,9.622500,29.511220,AND,GX,13.75,1.023,E
NGC 181,9.596700,29.472530,AND,GX,15.66,0.871,S0-a
NGC 184,9.648900,29.447610,AND,GX,15.63,0.724,Sab
NGC 213,10.291500,16.469410,PSC,GX,14.59,1.445,Sa
NGC 228,10.727100,23.503000,AND,GX,14.85,0.891,Sab
NGC 229,10.769250,23.509110,AND,GX,14.81,1.072,S0
NGC 243,11.503650,29.959440,AND,GX,14.73,0.912,S0
NGC 252,12.006150,27.624340,AND,GX,13.35,1.622,S0-a
NGC 258,12.053250,27.657140,AND,GX,15.23,0.513,Sbc
NGC 280,13.126350,24.350570,AND,GX,14.63,1.000,SABb
NGC 354,15.818400,22.342720,PSC,GX,14.38,0.891,SBb
NGC 459,19.534050,17.562440,PSC,GX,15.81,0.575,Sbc
NGC 463,19.742400,16.325530,PSC,GX,15.14,1.047,S0-a
NGC 469,19.887450,14.871720,PSC,GX,15.23,0.813,S?
NGC 475,20.008350,14.861010,PSC,GX,15.95,0.813,E-S0
NGC 471,19.998450,14.786280,PSC,GX,14.18,1.072,S0
NGC 511,20.877900,11.290900,PSC,GX,15.15,1.175,E
NGC 569,22.279950,11.131470,PSC,GX,14.78,1.000,Sbc
NGC 606,23.709150,21.418420,PSC,GX,14.61,1.000,Sc
NGC 656,25.613400,26.143060,PSC,GX,13.61,1.259,S0
NGC 675,27.286050,13.059550,ARI,GX,15.43,1.047,Sa
NGC 683,27.444600,11.701330,ARI,GX,14.99,0.661,Sb
NGC 695,27.809850,22.582250,ARI,GX,13.76,0.479,S0
NGC 711,28.115850,17.512500,ARI,GX,14.66,1.096,S0
NGC 719,28.411950,19.840500,ARI,GX,14.85,1.023,S0
NGC 722,28.695600,20.698250,ARI,GX,14.69,1.122,Sb
NGC 765,29.699850,24.892530,ARI,GX,14.07,2.630,SABb
NGC 770,29.806650,18.954620,ARI,GX,14.24,0.912,E
NGC 781,30.037500,12.656140,ARI,GX,13.93,1.479,Sa
NGC 786,30.352950,15.646530,ARI,GX,14.46,0.794,Sc
NGC 794,30.622200,18.372940,ARI,GX,13.82,1.230,E-S0
NGC 805,31.123200,28.812330,TRI,GX,14.84,1.047,S0
NGC 807,31.231950,28.987330,TRI,GX,13.78,1.698,E
NGC 816,32.037150,29.256030,TRI,GX,15.25,0.661,
NGC 865,34.062750,28.599590,TRI,GX,13.91,1.622,Sbc
NGC 870,34.288350,14.523080,ARI,GX,16.38,0.372,
NGC 876,34.472100,14.521640,ARI,GX,15.96,1.318,Sc
NGC 900,35.883900,26.511440,ARI,GX,15.02,0.912,S0
NGC 903,36.003750,27.356360,ARI,GX,16.42,0.741,
NGC 904,36.023100,27.342470,ARI,GX,14.90,1.445,E
NGC 916,36.448500,27.242500,ARI,GX,15.13,1.175,S0-a
NGC 915,36.440100,27.221110,ARI,GX,15.20,0.759,E
NGC 919,36.569550,27.211960,ARI,GX,15.35,1.318,Sab
NGC 924,36.695100,20.497420,ARI,GX,13.74,2.042,S0
NGC 927,36.655500,12.155360,ARI,GX,14.40,1.175,SBc
NGC 932,36.977850,20.332640,ARI,GX,13.76,1.995,Sa
NGC 953,37.790700,29.588690,TRI,GX,14.40,1.479,E
NGC 962,38.166000,28.069890,ARI,GX,14.16,1.445,E-S0
NGC 990,39.075900,11.642080,ARI,GX,13.50,1.479,E
NGC 1024,39.799350,10.846860,ARI,GX,13.22,2.884,Sab
NGC 1029,39.902400,10.793410,ARI,GX,14.39,1.549,S0-a
NGC 1036,40.120800,19.297020,ARI,GX,13.77,1.413,Sab
