Name,RA,Dec,Con,OT,Mag,Diam,Other
IC 3978,194.905950,19.622210,COM,GX,18.62,0.209,
IC 4080,195.492750,19.255860,COM,GX,18.66,0.229,
IC 4128,195.920100,20.220670,COM,GX,18.28,0.209,
IC 3744,191.422950,19.500600,COM,GX,16.29,0.692,Sb
IC 5378,0.657000,16.651960,PEG,GX,16.84,0.603,Sc
IC 815,191.585400,11.875000,VIR,GX,nan,nan,
IC 1094,226.925850,14.625000,BOO,GX,nan,nan,
IC 4,3.362250,17.486420,PEG,GX,14.21,1.175,Sc
IC 4147,196.039800,20.250460,COM,GX,nan,nan,
IC 478,118.423350,26.492720,GEM,GX,15.29,0.661,Sb
IC 2226,121.546800,12.543520,CNC,GX,14.28,1.047,SABa
IC 497,122.525250,24.922100,CNC,GX,15.06,0.776,Sa
IC 509,128.014650,24.010880,CNC,GX,13.84,1.023,SABc
IC 2392,131.128350,18.286170,CNC,GX,14.97,0.617,Sc
IC 1791,34.422150,12.470530,ARI,GX,14.54,1.096,S0
IC 1552,7.432050,21.476880,PSC,GX,15.35,0.933,Sc
IC 53,12.669750,10.600140,PSC,GX,15.31,0.871,E-S0
IC 1646,18.182700,15.707730,PSC,GX,15.73,0.646,SABc
IC 1634,17.762250,17.662700,PSC,GX,15.47,0.832,E
IC 1672,20.159100,29.698750,PSC,GX,13.92,1.413,Sab
IC 1702,21.484650,16.601830,PSC,GX,14.47,1.122,Sc
IC 1725,26.299350,21.776530,PSC,GX,15.57,0.525,Sc
IC 664,165.189000,10.553230,LEO,GX,14.57,1.862,E-S0
IC 732,176.496300,20.443000,LEO,GX,14.90,nan,
IC 701,172.752750,20.468970,LEO,GX,15.08,0.741,Sd
IC 2930,173.433900,10.088640,LEO,GX,15.88,0.692,Sb
IC 3036,183.063000,12.488180,VIR,GX,14.78,0.891,SABm
IC 3044,183.201900,13.976160,COM,GX,14.28,1.259,Sc
IC 3059,183.729600,13.460600,COM,GX,14.78,1.698,I
IC 3061,183.768600,14.028880,COM,GX,14.37,2.239,SBc
IC 3046,183.282750,12.918180,VIR,GX,15.32,1.349,Sbc
IC 3095,184.231050,23.957910,COM,GX,15.78,0.537,Sc
IC 3084,184.097850,23.917860,COM,GX,15.65,0.457,
IC 3174,185.122950,10.245140,VIR,GX,15.30,0.631,Sab
IC 3303,186.313350,12.714590,VIR,GX,15.00,0.955,E
IC 3247,185.808150,28.893790,COM,GX,15.92,1.862,Sc
IC 3305,186.310350,11.849570,VIR,GX,14.90,1.072,E
IC 791,186.747750,22.639570,COM,GX,14.40,1.047,Sa
IC 3356,186.710550,11.558890,VIR,GX,15.45,1.479,IB
IC 3391,187.113750,18.415080,COM,GX,13.66,1.023,Sc
IC 3381,187.062150,11.789840,VIR,GX,13.95,1.202,E
IC 3483,188.291850,11.347620,VIR,GX,15.00,0.871,SABb
IC 3486,188.308350,12.857790,VIR,GX,15.15,0.832,E
IC 3567,189.094500,13.602810,COM,GX,15.22,0.676,Sbc
IC 3662,190.401150,23.425120,COM,GX,15.25,0.631,Sb
IC 4012,195.033150,28.078610,COM,GX,15.96,0.513,E
IC 910,205.282650,23.281990,BOO,GX,15.04,0.676,Sab
IC 4334,207.451200,29.694050,CVN,GX,15.59,0.589,E-S0
IC 963,209.354250,17.407840,BOO,GX,15.19,0.646,SBc
IC 4423,216.573750,26.246170,BOO,GX,15.22,1.023,Sbc
IC 4483,220.081200,16.685090,BOO,GX,14.97,1.349,Sb
IC 1151,239.634750,17.441470,SER,GX,13.46,2.239,SBc
IC 1224,250.734450,19.254400,HER,GX,15.20,1.288,E-S0
IC 5282,345.700800,21.874280,PEG,GX,15.46,1.072,Sc
IC 5295,348.871350,25.120330,PEG,GX,15.98,0.646,Sc
IC 5300,349.141950,20.828440,PEG,GX,15.65,0.813,S0
IC 5305,349.525950,10.299940,PEG,GX,15.59,nan,Sa
IC 5312,350.242950,19.318030,PEG,GX,14.96,0.347,Sb
IC 3384,187.053150,25.089560,COM,GX,18.54,0.676,Sm
IC 1559,9.217800,23.984800,AND,GX,14.71,0.832,S0-a
IC 1544,5.322900,23.090860,AND,GX,14.80,1.096,SABc
IC 1774,30.995700,15.317900,ARI,GX,15.23,1.413,SABc
IC 1775,31.323150,13.505740,ARI,GX,15.64,0.759,SABa
IC 195,30.935850,14.709230,ARI,GX,14.12,1.445,S0
IC 213,33.517800,16.455890,ARI,GX,15.19,1.413,SABb
IC 2188,110.679900,21.513080,GEM,GX,14.99,1.096,S0
IC 2191,112.572450,24.327780,GEM,GX,15.20,0.813,E
IC 476,116.818050,26.951040,GEM,GX,15.55,0.617,Sc
IC 2423,133.696200,20.220260,CNC,GX,14.63,0.851,Sb
IC 2472,141.640500,21.385050,LEO,GX,15.46,0.617,SBbc
IC 2475,141.976350,29.791840,LEO,GX,15.56,1.023,Sbc
IC 544,143.972400,24.894940,LEO,GX,15.54,0.794,Sbc
IC 2505,146.278950,27.268610,LEO,GX,15.80,0.759,Sab
IC 578,149.067300,10.486050,LEO,GX,14.84,1.259,Sa
IC 2681,169.150650,11.200610,LEO,GX,15.74,0.708,E
IC 2767,170.577000,13.065110,LEO,GX,15.10,1.445,Sc
IC 2777,170.668950,12.025530,LEO,GX,15.33,0.794,Sb
IC 2704,169.516650,12.454130,LEO,GX,15.76,0.646,Sab
IC 2782,170.730750,13.441280,LEO,GX,15.20,0.933,Sd
IC 3128A,184.674600,11.732010,VIR,GX,14.99,0.646,Sc
IC 3193,185.255400,27.898560,COM,GX,15.63,0.977,Sbc
IC 3244,185.800950,14.389010,COM,GX,15.00,0.776,Sc
IC 3311,186.387750,12.260470,VIR,GX,14.68,1.862,Scd
IC 3227,185.648550,24.085420,COM,GX,16.52,0.468,S0
IC 3230,185.665200,27.747030,COM,GX,16.46,0.447,Sc
IC 4202,197.131650,24.700820,COM,GX,15.00,1.738,Sbc
IC 870,199.378800,20.600250,COM,GX,15.25,0.794,Sc
IC 4342,208.592100,25.153060,BOO,GX,15.19,1.096,Sab
IC 956,208.667400,20.720170,BOO,GX,16.22,0.468,Sab
IC 4343,208.732500,25.122650,BOO,GX,15.11,1.047,E
IC 4348,208.937850,25.203120,BOO,GX,15.59,1.122,E
IC 960,208.996200,17.499220,BOO,GX,15.83,0.646,Sb
IC 961,208.944900,25.840350,BOO,GX,15.40,0.813,SBab
IC 4349,208.943100,25.151910,BOO,GX,15.06,1.023,Sab
IC 4344,208.802550,25.021500,BOO,GX,14.96,1.096,Sab
IC 960,209.000400,17.511630,BOO,GX,15.23,0.891,S0
IC 959,209.014200,13.505860,BOO,GX,14.31,1.514,Sa
IC 4420,216.414150,25.378330,BOO,GX,15.68,0.676,SBc
IC 4498,221.253300,26.301130,BOO,GX,14.98,0.759,E-S0
IC 4525,225.603600,25.638520,BOO,GX,15.64,0.575,SBd
IC 4521,224.864400,25.584070,BOO,GX,15.41,0.661,Sc
IC 1097,227.130450,19.184360,BOO,GX,15.04,0.912,SBa
IC 1124,232.503600,23.638430,SER,GX,14.53,1.096,Sb
IC 1198,242.151600,12.331040,SER,GX,14.89,0.794,SBab
IC 1256,260.947200,26.486450,HER,GX,14.38,1.288,Sb
IC 5115,322.738650,11.763480,PEG,GX,15.89,0.708,Sbc
IC 5242,340.313400,23.406830,PEG,GX,14.90,0.832,Sab
IC 62,14.683050,11.807940,PSC,GX,15.10,0.759,Sbc
IC 222,35.699250,11.638390,ARI,GX,15.16,0.832,SABa
IC 2239,123.528300,23.866400,CNC,GX,15.09,0.851,S0-a
IC 2490,143.265150,29.928320,LEO,GX,14.72,0.955,SABb
IC 2550,152.616300,27.956130,LMI,GX,14.50,0.933,SABb
IC 648,162.751350,12.287410,LEO,GX,14.92,0.933,SBc
IC 3407,187.266150,27.778860,COM,GX,14.66,0.977,SBb
IC 3080,184.011150,14.189430,COM,GX,15.03,0.741,SBa
IC 3881,193.702500,19.177360,COM,GX,13.93,3.090,SBc
IC 3918,194.223000,22.373610,COM,GX,15.81,0.550,Sc
IC 3694,190.780200,11.211950,VIR,GX,14.97,0.525,Sbc
IC 4210,197.698500,29.709910,COM,GX,15.24,0.813,SBb
IC 2256,124.226850,24.176880,CNC,GX,15.15,0.794,SABc
IC 739,177.880500,23.862870,LEO,GX,14.92,1.096,Sab
IC 4408,215.304600,29.993510,BOO,GX,14.93,0.832,Sab
IC 4575,235.581900,23.807680,SER,GX,15.61,0.501,Sa
IC 4553,233.738850,23.502670,SER,GX,13.96,1.096,Sm
IC 1186,241.434300,17.362140,HER,GX,15.64,0.776,Sb
IC 732,176.499450,20.438850,LEO,GX,15.49,0.741,S0-a
IC 3316,186.400650,26.163280,COM,GX,16.88,0.457,Sc
IC 2739,170.301900,11.914710,LEO,GX,16.99,0.372,Sbc
IC 1635,17.764500,17.651930,PSC,GX,15.45,1.148,E
IC 1727,26.874600,27.333010,TRI,GX,12.08,6.457,SBm
IC 1803,37.308300,23.082750,ARI,GX,14.56,0.977,E
IC 613,156.782400,11.010700,LEO,GX,15.02,0.776,E
IC 781,185.013750,14.961520,COM,GX,14.17,1.288,E-S0
IC 3349,186.696150,12.454010,VIR,GX,14.83,0.891,E
IC 3363,186.762900,12.560680,VIR,GX,15.51,0.977,E
IC 3369,186.820500,16.024570,COM,GX,14.73,0.813,E-S0
IC 794,187.035900,12.093290,VIR,GX,14.31,1.318,E
IC 3383,187.051350,10.297660,VIR,GX,15.14,0.776,E-S0
IC 3393,187.173750,12.915870,VIR,GX,14.94,1.096,S0
IC 3413,187.343700,11.433850,VIR,GX,14.36,1.202,E
IC 3437,187.691250,11.343200,VIR,GX,15.69,0.603,E
IC 3623,189.865200,27.102320,COM,GX,15.15,0.794,E
IC 3653,190.315500,11.387230,VIR,GX,14.41,0.631,E
IC 3735,191.335050,13.692740,COM,GX,14.57,1.175,E
IC 3773,191.813700,10.203570,VIR,GX,14.06,1.950,E
IC 3779,191.835750,12.166480,VIR,GX,15.44,0.912,E
IC 834,194.077500,26.358880,COM,GX,15.00,0.912,E
IC 3913,194.119050,27.291380,COM,GX,15.65,0.661,SABc
IC 838,194.556600,26.426840,COM,GX,15.59,0.661,Sb
IC 3943,194.651250,28.113790,COM,GX,15.41,0.912,S0
IC 3947,194.717100,27.784980,COM,GX,15.76,0.661,S0
IC 3949,194.732850,27.833310,COM,GX,15.09,1.023,S0
IC 3960,194.783100,27.855070,COM,GX,15.89,0.550,S0
IC 3959,194.784150,27.784190,COM,GX,15.24,0.692,E
IC 3957,194.781300,27.767860,COM,GX,15.79,0.562,E
IC 3963,194.806350,27.774500,COM,GX,15.68,0.692,S0
IC 3976,194.872350,27.850310,COM,GX,15.72,0.661,E
IC 3973,194.878350,27.884220,COM,GX,15.38,0.759,S0
IC 3998,194.944950,27.973820,COM,GX,15.57,0.562,S0
IC 4011,195.026550,28.004150,COM,GX,16.08,0.398,E
IC 4041,195.170250,27.996510,COM,GX,15.38,0.617,E
IC 4045,195.202650,28.090770,COM,GX,14.90,0.794,E
IC 4133,195.961650,27.988320,COM,GX,15.41,0.575,E
IC 4141,196.032150,19.210600,COM,GX,16.26,0.661,Sb
IC 1000,214.917900,17.854660,BOO,GX,14.50,1.000,S0
IC 1169,241.056000,13.744020,SER,GX,14.06,1.072,S0-a
IC 1170,241.132050,17.721440,HER,GX,17.41,0.501,E-S0
IC 1173,241.302300,17.422870,HER,GX,15.36,0.912,SABc
IC 1178,241.388100,17.601400,HER,GX,15.01,1.349,E-S0
IC 1181,241.391100,17.593660,HER,GX,15.87,1.000,S0-a
IC 1185,241.436250,17.717080,HER,GX,14.86,0.741,Sab
IC 1193,241.634100,17.713860,HER,GX,15.50,0.776,S0-a
IC 1473,347.772750,29.642970,PEG,GX,14.18,1.738,S0
IC 5341,354.611850,26.985170,PEG,GX,15.74,0.240,E
IC 5342,354.661950,27.011220,PEG,GX,15.41,0.794,E
IC 3525,188.693400,10.176360,VIR,GX,17.03,0.363,Sc
IC 1806,37.395600,22.943080,ARI,GX,15.70,0.631,E
IC 4146,196.043250,19.278190,COM,GX,16.94,0.525,SBab
IC 4148,196.044450,19.259080,COM,GX,17.85,0.407,Sbc
IC 2800,171.112800,12.208820,LEO,GX,17.35,0.631,Sc
IC 2657,168.786450,13.694730,LEO,GX,17.27,nan,E
IC 3580,189.121800,18.300380,COM,GX,15.68,0.871,E
IC 3793,192.049500,19.151660,COM,GX,17.35,0.427,Sbc
IC 3865,193.558950,18.868860,COM,GX,16.49,0.479,E
IC 4075,195.452400,19.964900,COM,GX,16.80,0.437,E
IC 474,116.530500,26.505130,GEM,GX,14.89,1.259,S0-a
IC 2205,116.727450,26.872360,GEM,GX,15.01,0.708,E
IC 477,118.028850,23.483000,GEM,GX,15.39,1.148,E
IC 479,118.592700,27.008750,GEM,GX,15.15,0.617,SABc
IC 2213,119.777400,27.464010,GEM,GX,15.40,0.724,S0-a
IC 481,119.761800,24.160610,GEM,GX,15.11,0.933,Sb
IC 482,119.947050,25.356980,GEM,GX,15.07,0.631,SABb
IC 484,120.004500,26.665840,GEM,GX,15.36,0.891,Sb
IC 2217,120.207150,27.500360,CNC,GX,14.73,0.589,Sc
IC 2218,120.410400,24.432380,CNC,GX,15.59,0.851,E
IC 491,120.979200,26.520600,CNC,GX,15.59,0.646,Sc
IC 490,120.833850,25.811420,CNC,GX,15.66,0.589,Sbc
IC 496,122.439750,25.880340,CNC,GX,15.60,0.372,Scd
IC 2230,122.735700,25.684690,CNC,GX,15.75,0.562,S0
IC 2248,124.020000,23.134010,CNC,GX,15.05,0.794,Sa
IC 2254,124.189650,24.780180,CNC,GX,15.38,0.708,S0
IC 2253,124.141200,21.409900,CNC,GX,14.70,0.955,S0
IC 2271,124.582200,24.526880,CNC,GX,15.74,0.398,E
IC 2269,124.536600,23.047570,CNC,GX,15.68,0.977,Sb
IC 2267,124.506300,24.736090,CNC,GX,15.31,1.862,Sc
IC 501,124.698300,24.537430,CNC,GX,15.51,0.724,SBa
IC 2283,124.814700,24.792640,CNC,GX,14.46,0.891,Sbc
IC 2288,124.843200,23.747280,CNC,GX,15.96,0.525,SABc
IC 2290,124.816050,19.313260,CNC,GX,15.45,0.575,S?
IC 2293,124.883700,21.394280,CNC,GX,15.07,0.891,SBab
IC 2309,125.181600,18.397890,CNC,GX,16.02,0.759,Sc
IC 2307,125.178450,19.440630,CNC,GX,15.47,0.851,S0-a
IC 2329,125.581200,19.415930,CNC,GX,15.01,1.995,SABd
IC 2337,125.834400,18.535170,CNC,GX,16.17,0.479,S0-a
IC 2340,125.875200,18.749400,CNC,GX,14.52,1.072,E-S0
IC 2348,126.084300,20.533250,CNC,GX,15.76,0.661,Sab
IC 2361,126.435450,27.874550,CNC,GX,14.75,1.549,SBab
IC 2369,126.590100,20.270470,CNC,GX,15.74,0.912,Sb
IC 508,127.093200,25.124780,CNC,GX,14.78,0.794,SBc
IC 2382,127.192050,22.053460,CNC,GX,14.70,0.891,S0
IC 2388,129.985500,19.645260,CNC,GX,15.93,0.575,S0-a
IC 2398,131.685750,17.754930,CNC,GX,15.42,0.646,S0-a
IC 2404,132.043650,29.491370,CNC,GX,15.43,0.759,S0-a
IC 2406,132.019200,17.702430,CNC,GX,14.17,1.622,S0-a
IC 2399,131.957250,18.911880,CNC,GX,15.88,0.525,SBc
IC 2407,132.038250,17.611450,CNC,GX,15.17,1.259,Sbc
IC 2414,132.458850,18.792410,CNC,GX,15.57,0.575,E
IC 2422,133.601250,20.224790,CNC,GX,15.64,0.661,E
IC 526,135.669900,10.841470,CNC,GX,14.93,0.776,Sb
IC 2429,135.927150,29.296010,CNC,GX,15.45,0.589,Sab
IC 2431,136.143300,14.594320,CNC,GX,14.61,0.603,I
IC 2430,136.095150,27.952970,CNC,GX,14.44,0.955,S0-a
IC 2433,136.369800,22.602250,CNC,GX,15.27,0.813,Sc
IC 528,137.343900,15.796110,CNC,GX,15.01,1.380,Sab
IC 2442,137.521650,22.838340,CNC,GX,15.33,0.832,Sb
IC 2441,137.507550,22.855050,CNC,GX,15.42,0.631,E
IC 2443,137.878800,28.826660,CNC,GX,15.08,0.661,S0
IC 2451,138.949050,23.496330,CNC,GX,15.77,0.933,Sb
IC 2452,138.989850,23.472360,CNC,GX,15.70,0.676,Sab
IC 2453,138.977250,20.928900,CNC,GX,15.35,0.724,Sab
IC 530,138.820650,11.885700,CNC,GX,14.16,1.905,Sab
IC 2463,140.751150,22.618600,LEO,GX,15.78,0.537,Sab
IC 2464,140.842800,22.630230,LEO,GX,15.25,0.794,Sab
IC 536,141.167100,25.110160,LEO,GX,15.04,1.096,Sa
IC 2474,141.797550,23.034340,LEO,GX,15.85,0.589,Sbc
IC 2480,142.074450,29.706120,LEO,GX,15.52,0.603,S0-a
IC 2479,142.017000,29.991460,LEO,GX,15.64,0.575,SBb
IC 2487,142.538250,20.090910,LEO,GX,14.19,1.820,Sb
IC 2495,144.530850,28.057650,LEO,GX,15.01,0.724,Sab
IC 2498,145.341300,28.114480,LEO,GX,15.43,0.832,Sb
IC 552,145.319100,10.647570,LEO,GX,14.39,1.122,S0
IC 558,146.251350,29.452250,LEO,GX,14.90,0.933,E
IC 2506,146.303250,27.251950,LEO,GX,15.71,0.550,Sab
IC 565,146.959650,15.851640,LEO,GX,15.32,1.230,Sc
IC 569,147.867300,10.920060,LEO,GX,15.31,0.776,E
IC 570,147.962400,15.755700,LEO,GX,16.17,0.457,Sc
IC 572,148.136700,15.826850,LEO,GX,15.08,0.537,Sc
IC 571,148.131600,15.775450,LEO,GX,15.46,0.708,SBab
IC 2520,149.083800,27.227610,LEO,GX,14.35,0.871,S0-a
IC 577,149.016600,10.498860,LEO,GX,14.88,0.617,Sc
IC 584,149.771400,10.361120,LEO,GX,15.38,0.501,Sa
IC 583,149.771100,17.821450,LEO,GX,15.21,0.891,Sab
IC 582,149.750850,17.817180,LEO,GX,14.59,0.977,Sb
IC 581,149.548200,15.946960,LEO,GX,14.99,1.000,Sab
IC 595,152.408850,11.000250,LEO,GX,15.31,0.813,E
IC 596,152.630550,10.042380,LEO,GX,15.28,0.955,Sbc
IC 2562,154.727100,16.155470,LEO,GX,14.97,0.661,Sa
IC 2565,155.324550,27.930050,LMI,GX,15.26,0.661,S0-a
IC 2567,155.490900,24.655210,LEO,GX,15.44,0.794,S0-a
IC 607,156.035700,16.741880,LEO,GX,14.62,1.259,Sbc
IC 2572,156.280350,28.094760,LMI,GX,15.47,0.891,Sa
IC 611,156.618000,20.228060,LEO,GX,14.69,1.905,Sbc
IC 615,156.841500,11.080010,LEO,GX,15.33,1.202,Sb
IC 612,156.774450,11.054860,LEO,GX,15.79,0.417,S0
IC 2583,157.793550,26.055070,LEO,GX,15.05,0.589,E
IC 616,158.198100,15.860800,LEO,GX,14.63,0.933,Sc
IC 2598,159.926250,26.727390,LMI,GX,15.29,0.661,Sa
IC 635,160.438800,15.643260,LEO,GX,15.13,1.096,Sbc
IC 637,160.591350,15.359650,LEO,GX,15.34,0.759,S0-a
IC 638,160.950000,15.895220,LEO,GX,15.51,0.776,Sab
IC 639,161.466750,16.930480,LEO,GX,14.93,1.413,Sbc
IC 642,162.033900,18.188660,LEO,GX,13.84,1.445,E-S0
IC 643,162.363300,12.201050,LEO,GX,15.05,1.349,S0-a
IC 663,165.155250,10.437200,LEO,GX,15.42,0.851,E-S0
IC 667,166.652250,15.088710,LEO,GX,15.65,0.676,E
IC 2626,167.266050,26.904190,LEO,GX,15.85,0.776,Sb
IC 2628,167.907750,12.122030,LEO,GX,15.73,0.759,SBa
IC 2645,168.628500,11.886820,LEO,GX,15.71,0.794,S0-a
IC 2649,168.693450,11.127650,LEO,GX,15.36,0.851,E
IC 2648,168.690150,10.224830,LEO,GX,16.14,0.589,Sb
IC 2661,168.871500,13.608580,LEO,GX,16.15,0.676,S0-a
IC 2666,168.932400,13.782210,LEO,GX,14.26,1.072,S0-a
IC 2684,169.254150,13.099500,LEO,GX,17.03,0.759,I
IC 2694,169.410750,13.375980,LEO,GX,15.62,0.759,SBbc
IC 2698,169.462650,11.885770,LEO,GX,16.04,0.708,Scd
IC 2703,169.521450,17.649460,LEO,GX,15.63,0.933,S0
IC 2708,169.644150,12.711090,LEO,GX,15.11,0.912,E
IC 2720,169.898850,12.077060,LEO,GX,15.67,0.794,E
IC 2718,169.837200,12.022270,LEO,GX,16.16,0.589,Sbc
IC 2745,170.382150,13.426610,LEO,GX,15.21,nan,SBb
IC 2759,170.559150,24.300170,LEO,GX,15.57,0.933,SBbc
IC 2762,170.574600,12.722650,LEO,GX,16.01,0.933,Sd
IC 2769,170.606850,14.195910,LEO,GX,16.10,0.437,Sb
IC 2779,170.666550,13.330560,LEO,GX,15.48,0.871,Sc
IC 2786,170.813850,13.391280,LEO,GX,15.57,0.871,E
IC 2810A,171.437700,14.676640,LEO,GX,15.26,1.023,SBab
IC 2810B,171.456450,14.668560,LEO,GX,16.37,0.603,S0-a
IC 2826,171.775350,13.238680,LEO,GX,15.42,0.741,Sbc
IC 2823,171.686100,12.848370,LEO,GX,15.80,0.891,Sb
IC 2819,171.614250,13.844880,LEO,GX,16.27,0.589,Sc
IC 2822,171.641850,11.440090,LEO,GX,15.20,1.349,SBbc
IC 2829,171.812400,10.322410,LEO,GX,15.66,0.891,Sa
IC 2843,171.991950,13.183890,LEO,GX,15.87,0.741,Sc
IC 2846,172.002000,11.158220,LEO,GX,15.01,0.891,SBa
IC 2877,172.407300,12.853210,LEO,GX,16.27,0.575,Sbc
IC 2873,172.365150,13.220080,LEO,GX,15.21,0.813,I
IC 2894,172.739550,13.235290,LEO,GX,16.06,0.617,SBb
IC 2893,172.722750,13.390260,LEO,GX,16.23,0.447,Sd
IC 2914,173.051700,13.492270,LEO,GX,15.82,0.646,Sc
IC 2919,173.145300,14.189270,LEO,GX,16.19,0.550,Sd
IC 707,173.436000,21.380020,LEO,GX,14.31,0.646,Sc
IC 2934,173.581800,13.321640,LEO,GX,15.40,0.741,Sd
IC 710,173.614200,25.876480,LEO,GX,15.52,0.794,S0
IC 2938,173.901300,13.680720,LEO,GX,15.26,0.891,E
IC 2941,174.041550,10.055490,LEO,GX,15.18,0.851,Sbc
IC 2945,174.267900,12.926600,LEO,GX,15.20,0.955,E
IC 2956,176.323200,26.767380,LEO,GX,14.92,0.933,Sbc
IC 732,176.498100,20.447170,LEO,GX,16.07,0.646,I
IC 737,177.127650,12.730010,LEO,GX,16.22,0.603,Sd
IC 736,177.114750,12.727280,LEO,GX,14.81,0.813,S0-a
IC 742,177.759450,20.799800,LEO,GX,14.79,1.072,Sab
IC 744,178.519800,23.192170,LEO,GX,15.87,0.631,SBb
IC 746,178.896450,25.889500,LEO,GX,14.61,1.000,SBbc
IC 2982,179.464050,27.868680,LEO,GX,15.10,0.759,E-S0
IC 2990,181.160850,11.049940,VIR,GX,15.35,0.724,Sb
IC 2991,181.302150,10.640340,VIR,GX,16.15,0.661,Sc
IC 2994,181.366200,12.702890,VIR,GX,15.81,0.468,Sc
IC 3004,181.792650,13.247500,VIR,GX,16.25,0.617,SBc
IC 3008,181.965750,13.577330,COM,GX,14.87,0.933,Sb
IC 762,182.049900,25.757190,COM,GX,14.85,0.794,Sab
IC 763,182.063850,25.811390,COM,GX,15.27,0.912,SBa
IC 3012,182.099700,11.176590,VIR,GX,15.92,0.589,Sa
IC 3013,182.106600,10.016720,VIR,GX,15.66,0.575,Sc
IC 3016,182.327250,11.430200,VIR,GX,15.30,0.490,SBbc
IC 3032,182.782350,14.274860,COM,GX,15.25,0.589,E-S0
IC 767,182.761350,12.103990,VIR,GX,14.43,0.933,E
IC 3038,183.135900,11.352820,VIR,GX,15.39,0.417,Sab
IC 3100,184.273050,12.289760,VIR,GX,15.09,1.413,S0
IC 3040,183.143850,11.075050,VIR,GX,15.29,0.776,S?
IC 3053,183.466350,14.223030,COM,GX,15.32,0.562,Sab
IC 3062,183.772350,13.594760,COM,GX,14.64,0.813,Sc
IC 771,183.805050,13.184560,VIR,GX,14.76,0.724,SBc
IC 3065,183.802350,14.432880,COM,GX,14.39,1.230,S0
IC 3075,183.979500,23.595570,COM,GX,15.04,0.933,Sa
IC 3078,184.000200,12.687270,VIR,GX,14.91,0.589,Sb
IC 3089,184.123650,23.827700,COM,GX,15.67,0.741,E
IC 3079,184.017300,11.534820,VIR,GX,15.34,0.708,S0-a
IC 3081,184.037850,12.691290,VIR,GX,15.64,0.776,E-S0
IC 3093,184.176450,14.277730,COM,GX,14.79,0.372,Sc
IC 3096,184.218300,14.514830,COM,GX,15.18,1.096,Sa
IC 3091,184.121400,14.012270,COM,GX,14.51,1.072,S0-a
IC 3112,184.451550,26.030740,COM,GX,14.98,1.148,Sb
IC 3109,184.433850,13.171070,VIR,GX,14.90,0.661,Sbc
IC 3120,184.563900,13.749110,COM,GX,15.80,0.646,E-S0
IC 3122,184.589250,25.216720,COM,GX,14.55,1.259,Sb
IC 3143,184.772550,27.298450,COM,GX,15.84,0.631,Sc
IC 3142,184.758300,13.982480,COM,GX,15.39,0.676,E
IC 777,184.849050,28.309950,COM,GX,14.67,0.832,SBb
IC 3147,184.821600,12.016190,VIR,GX,16.05,0.661,S?
IC 3149,184.850850,12.301290,VIR,GX,15.25,0.646,S0-a
IC 780,184.993350,25.771740,COM,GX,14.32,1.175,E-S0
IC 3165,185.019750,27.975320,COM,GX,14.78,1.000,Sb
IC 3171,185.100300,25.560530,COM,GX,14.61,0.912,E
IC 3168,185.077200,27.920400,COM,GX,15.71,0.708,SBbc
IC 3184,185.195400,24.915860,COM,GX,15.59,0.776,Sbc
IC 3186,185.232750,24.668570,COM,GX,15.07,0.525,Sb
IC 3210,185.504100,28.431110,COM,GX,15.44,0.661,S0-a
IC 3206,185.463600,26.363600,COM,GX,16.02,0.525,Sc
IC 3205,185.462250,26.340980,COM,GX,15.58,0.617,E
IC 783A,185.581650,15.733640,COM,GX,15.66,0.759,S0
IC 3203,185.440200,25.884700,COM,GX,15.38,1.318,Sb
IC 3209,185.525700,11.754720,VIR,GX,15.02,1.000,Sc
IC 3215,185.542650,26.052120,COM,GX,15.62,1.259,Sd
IC 3212,185.514150,28.185990,COM,GX,15.54,0.708,Sc
IC 3222,185.581050,28.831600,COM,GX,15.94,0.589,Sc
IC 3238,185.776650,14.458270,COM,GX,14.67,0.676,S0
IC 3243,185.797200,27.765730,COM,GX,15.77,0.759,Sbc
IC 3263,185.960700,28.199460,COM,GX,15.12,0.603,SBbc
IC 3262,185.950650,27.394290,COM,GX,15.30,0.776,SBab
IC 3278,186.064350,27.418440,COM,GX,16.77,0.427,SBbc
IC 3292,186.201450,18.195100,COM,GX,15.03,1.096,S0
IC 3300,186.270750,25.957500,COM,GX,15.14,1.148,Sc
IC 3296,186.240900,24.382780,COM,GX,15.54,0.490,E
IC 3309,186.333900,28.381010,COM,GX,15.87,1.000,Sc
IC 787,186.354600,16.124130,COM,GX,14.89,1.047,Sa
IC 3313,186.401850,15.829940,COM,GX,14.22,1.349,E
IC 3331,186.522300,11.812200,VIR,GX,15.04,1.023,E
IC 3336,186.582750,26.838390,COM,GX,15.54,0.631,Sa
IC 3327,186.511500,14.880300,COM,GX,15.09,0.891,SBa
IC 3358,186.726450,11.663840,VIR,GX,14.33,1.047,E
IC 792,186.786600,16.325390,COM,GX,14.83,1.023,Sb
IC 3367,186.792000,26.957340,COM,GX,15.88,0.724,E
IC 3374,186.889050,10.003400,VIR,GX,15.41,0.955,IB
IC 3376,186.959700,26.993520,COM,GX,14.43,0.871,SBa
IC 3379,187.017600,17.305820,COM,GX,16.05,0.724,Sbc
IC 3388,187.116900,12.823660,VIR,GX,15.48,0.741,E
IC 3387,187.078350,27.995720,COM,GX,16.68,0.347,Sbc
IC 795,187.130550,23.304950,COM,GX,15.30,0.661,S0
IC 3394,187.172100,26.798320,COM,GX,15.83,0.589,E
